CustomerID,Gender,Age,City,TenureMonths,PlanType,MonthlyCharges,Contract,PaymentMethod,SupportCallsLast6Mo,AutoPayEnabled,SatisfactionScore,Churn
CUST-1682,Male,52,Hyderabad,5,Premium,1350.52,Month-to-Month,Credit Card,0,No,2.0,Yes
CUST-2057,Female,38,BENGALURU,15,Premium,1199.97,Month-to-Month,Credit Card,2,No,2.0,No
CUST-1601,Male,52,pune,1,Standard,894.52,Month-to-Month,UPI,0,No,3.0,No
CUST-1938,Female,68,bengaluru,51,Basic,527.06,Month-to-Month,Credit Card,1,No,4.0,No
CUST-1702,Male,74,BENGALURU,34,Basic,476.66,Month-to-Month,UPI,0,Yes,5.0,No
CUST-1757,Female,20,Delhi,14,Standard,944.41,1 Year,UPI,0,No,4.0,No
CUST-1171,Female,75,MUMBAI,21,Basic,455.98,Month-to-Month,Net Banking,0,No,4.0,No
CUST-1528,Male,66,Bengaluru,42,Premium,1312.84,Month-to-Month,Credit Card,0,No,1.0,Yes
CUST-1384,Female,31,pune,43,Basic,497.7,1 Year,Net Banking,0,Yes,2.0,No
CUST-1807,Female,73,mumbai,7,Standard,948.03,Month-to-Month,UPI,1,No,2.0,Yes
CUST-1638,Male,62,hyderabad,43,Standard,858.2,Month-to-Month,Net Banking,5,No,5.0,No
CUST-2061,Female,51,Delhi,58,Standard,934.96,Month-to-Month,UPI,1,No,2.0,No
CUST-1823,Male,29,Mumbai,42,Basic,478.57,Month-to-Month,Credit Card,2,Yes,3.0,Yes
CUST-1692,Male,32,mumbai,10,Standard,979.37,Month-to-Month,UPI,2,No,2.0,Yes
CUST-1092,Female,32,MUMBAI,9,Standard,869.9,Month-to-Month,Credit Card,1,Yes,2.0,Yes
CUST-2200,Male,63,Pune,43,Standard,745.45,Month-to-Month,Credit Card,1,No,,No
CUST-1841,Male,28,Bengaluru,49,Basic,546.43,Month-to-Month,Cash,1,No,2.0,No
CUST-1826,Female,51,Mumbai,31,Standard,865.48,Month-to-Month,UPI,3,Yes,,No
CUST-1277,Female,53,Mumbai,23,Basic,548.56,Month-to-Month,Net Banking,1,No,3.0,Yes
CUST-1605,Male,53,bengaluru,21,Basic,513.59,Month-to-Month,UPI,1,Yes,2.0,Yes
CUST-1493,Male,21,Bengaluru,58,Basic,470.9,Month-to-Month,Credit Card,3,Yes,3.0,No
CUST-1582,Female,28,Bengaluru,10,Basic,532.91,Month-to-Month,Net Banking,2,Yes,1.0,Yes
CUST-2058,Male,45,hyderabad,13,Standard,938.68,1 Year,Credit Card,2,Yes,3.0,No
CUST-1708,Female,35,Delhi,51,Standard,1063.56,2 Year,UPI,1,Yes,3.0,No
CUST-1201,Female,33,Mumbai,28,Basic,455.22,2 Year,Credit Card,2,Yes,3.0,No
CUST-2148,Female,71,Mumbai,43,Standard,896.88,Month-to-Month,UPI,2,Yes,1.0,Yes
CUST-1554,Female,29,Mumbai,50,Premium,1285.39,Month-to-Month,Net Banking,0,No,3.0,Yes
CUST-1071,Female,63,Bengaluru,32,Standard,923.97,Month-to-Month,UPI,2,Yes,3.0,Yes
CUST-2001,Male,73,hyderabad,38,Premium,1280.63,Month-to-Month,Cash,3,No,1.0,Yes
CUST-1579,Male,32,Bengaluru,36,Basic,518.98,Month-to-Month,UPI,1,No,1.0,Yes
CUST-1044,Female,46,Mumbai,21,Basic,537.21,Month-to-Month,UPI,0,Yes,2.0,No
CUST-1293,Female,57,BENGALURU,48,Basic,438.85,2 Year,Credit Card,0,No,4.0,No
CUST-1732,Female,53,Hyderabad,44,Standard,923.91,Month-to-Month,Credit Card,0,No,4.0,No
CUST-1200,Female,37,Bengaluru,4,Premium,1406.5,Month-to-Month,UPI,4,No,3.0,Yes
CUST-1950,Female,26,BENGALURU,32,Standard,964.35,2 Year,Credit Card,0,Yes,2.0,No
CUST-1550,Female,70,DELHI,16,Basic,539.0,2 Year,UPI,2,No,2.0,No
CUST-1935,Male,40,delhi,25,Premium,1370.92,Month-to-Month,UPI,2,Yes,2.0,Yes
CUST-1427,Male,33,Pune,57,Standard,815.14,1 Year,Cash,4,Yes,3.0,No
CUST-1297,Female,52,mumbai,55,Standard,932.86,Month-to-Month,,3,No,5.0,Yes
CUST-1144,Male,71,MUMBAI,10,Standard,894.0,Month-to-Month,UPI,1,No,3.0,Yes
CUST-1676,Female,50,hyderabad,15,Premium,1376.61,1 Year,UPI,1,No,2.0,Yes
CUST-1441,Male,64,Hyderabad,36,Basic,485.12,1 Year,Net Banking,4,No,4.0,No
CUST-1752,Female,67,Mumbai,50,Standard,954.31,Month-to-Month,UPI,3,Yes,3.0,Yes
CUST-1678,Male,67,mumbai,58,Basic,470.25,2 Year,Net Banking,1,No,4.0,No
CUST-1134,Male,68,mumbai,10,Premium,1389.21,Month-to-Month,UPI,1,No,3.0,No
CUST-1330,Male,52,bengaluru,47,Standard,825.16,1 Year,Cash,0,No,4.0,No
CUST-2065,Male,66,delhi,45,Basic,571.75,2 Year,Net Banking,2,Yes,1.0,No
CUST-1822,Male,33,hyderabad,37,Basic,468.7,Month-to-Month,Net Banking,1,Yes,,No
CUST-1843,Male,69,mumbai,42,Basic,410.95,2 Year,UPI,2,No,3.0,No
CUST-2133,Male,21,Bengaluru,45,Basic,473.87,Month-to-Month,Net Banking,2,Yes,3.0,No
CUST-1052,Female,74,Chennai,45,Premium,1209.93,Month-to-Month,Credit Card,0,No,5.0,No
CUST-1645,Male,38,MUMBAI,27,Basic,501.56,1 Year,Credit Card,2,No,,No
CUST-1045,Male,38,BENGALURU,59,Basic,515.44,Month-to-Month,Net Banking,0,Yes,4.0,No
CUST-1378,Male,64,MUMBAI,49,Standard,890.23,Month-to-Month,,1,Yes,1.0,No
CUST-2064,Male,25,MUMBAI,27,Premium,1356.4,Month-to-Month,UPI,2,Yes,4.0,Yes
CUST-2156,Female,51,Delhi,21,Standard,782.09,2 Year,UPI,2,No,,No
CUST-1316,Female,64,hyderabad,58,Basic,515.87,Month-to-Month,Credit Card,1,No,1.0,No
CUST-1786,Female,74,Delhi,54,Basic,461.43,1 Year,Net Banking,0,No,4.0,No
CUST-1853,Male,32,Delhi,58,Basic,539.37,Month-to-Month,UPI,1,Yes,,No
CUST-1628,Female,73,hyderabad,2,Basic,520.07,1 Year,Net Banking,0,No,5.0,No
CUST-1244,Male,20,bengaluru,25,Premium,1209.97,Month-to-Month,UPI,1,Yes,3.0,No
CUST-2123,Female,25,BENGALURU,44,Standard,937.56,2 Year,,2,No,2.0,No
CUST-2139,Male,72,Delhi,27,Standard,820.33,1 Year,Credit Card,6,No,4.0,Yes
CUST-1667,Male,36,MUMBAI,31,Premium,1292.48,Month-to-Month,Net Banking,4,No,3.0,Yes
CUST-1412,Female,46,delhi,41,Premium,1230.42,Month-to-Month,Net Banking,0,Yes,1.0,No
CUST-1904,Female,20,delhi,55,Premium,1320.89,Month-to-Month,UPI,4,Yes,2.0,Yes
CUST-2146,Female,57,hyderabad,11,Standard,791.86,1 Year,Credit Card,4,No,3.0,No
CUST-1646,Female,39,mumbai,35,Premium,1204.09,2 Year,UPI,3,No,3.0,No
CUST-1505,Female,40,Bengaluru,19,Basic,538.39,Month-to-Month,UPI,1,No,5.0,Yes
CUST-1675,Male,27,BENGALURU,55,Standard,921.45,Month-to-Month,Credit Card,1,Yes,3.0,No
CUST-1851,Male,39,Hyderabad,7,Basic,470.79,Month-to-Month,UPI,2,No,3.0,Yes
CUST-1194,Female,67,chennai,4,Standard,1017.74,Month-to-Month,UPI,5,No,,Yes
CUST-1223,Male,72,DELHI,3,Basic,504.42,Month-to-Month,Cash,1,Yes,3.0,Yes
CUST-2031,Male,57,Delhi,31,Standard,771.69,1 Year,Net Banking,2,Yes,,Yes
CUST-1221,Female,75,Mumbai,50,Standard,953.2,Month-to-Month,Net Banking,1,No,4.0,No
CUST-1272,Female,58,Mumbai,5,Standard,983.67,1 Year,UPI,2,Yes,1.0,Yes
CUST-1711,Female,71,delhi,50,Basic,545.58,1 Year,Credit Card,2,No,3.0,No
CUST-1014,Male,43,hyderabad,22,Standard,886.13,1 Year,UPI,2,No,3.0,No
CUST-1432,Female,67,Delhi,2,Basic,507.58,1 Year,Credit Card,0,No,2.0,No
CUST-1745,Male,61,Mumbai,4,Standard,871.17,1 Year,Credit Card,4,No,5.0,Yes
CUST-1903,Male,69,bengaluru,31,Standard,733.32,2 Year,UPI,6,No,5.0,No
CUST-1744,Male,22,Delhi,7,Standard,755.74,2 Year,UPI,2,No,2.0,No
CUST-1866,Female,47,Delhi,3,Basic,540.18,1 Year,,2,No,2.0,Yes
CUST-2143,Female,53,Delhi,40,Standard,875.37,Month-to-Month,Credit Card,4,No,3.0,Yes
CUST-1212,Female,35,Bengaluru,38,Standard,903.57,Month-to-Month,Credit Card,1,No,2.0,No
CUST-1673,Male,36,Delhi,36,Basic,500.2,Month-to-Month,Credit Card,2,Yes,5.0,No
CUST-1018,Female,46,Bengaluru,27,Basic,578.48,Month-to-Month,Credit Card,2,No,,Yes
CUST-1809,Male,18,BENGALURU,45,Basic,472.24,Month-to-Month,Credit Card,1,No,,Yes
CUST-1154,Male,19,mumbai,42,Standard,936.25,Month-to-Month,Credit Card,2,Yes,3.0,Yes
CUST-1743,Female,19,BENGALURU,1,Standard,932.84,1 Year,,0,No,,No
CUST-2111,Female,47,delhi,31,Premium,1263.88,1 Year,UPI,2,No,4.0,No
CUST-2199,Female,57,Mumbai,49,Standard,824.48,Month-to-Month,Net Banking,0,No,3.0,No
CUST-1015,Male,51,BENGALURU,3,Premium,1234.73,1 Year,UPI,1,No,4.0,No
CUST-1855,Male,54,Mumbai,59,Standard,851.46,2 Year,Cash,2,No,5.0,No
CUST-1074,Female,46,Bengaluru,38,Premium,1270.37,Month-to-Month,Credit Card,3,Yes,1.0,Yes
CUST-1882,Female,44,MUMBAI,60,Standard,907.19,Month-to-Month,Net Banking,0,Yes,3.0,No
CUST-2197,Female,25,Bengaluru,22,Basic,510.51,Month-to-Month,UPI,2,No,2.0,Yes
CUST-2122,Female,48,MUMBAI,1,Premium,1316.98,1 Year,Credit Card,0,No,5.0,No
CUST-1444,Male,51,Delhi,52,Basic,512.24,2 Year,Credit Card,3,Yes,3.0,No
CUST-1878,Female,32,Bengaluru,8,Basic,552.63,2 Year,Net Banking,1,No,1.0,No
CUST-2015,Female,49,Hyderabad,32,Standard,970.32,2 Year,Net Banking,1,No,5.0,No
CUST-1709,Male,20,Hyderabad,21,Standard,931.49,Month-to-Month,Credit Card,3,No,,Yes
CUST-1931,Male,49,BENGALURU,34,Premium,1203.52,Month-to-Month,Net Banking,0,Yes,4.0,No
CUST-1094,Female,47,BENGALURU,26,Basic,599.71,1 Year,Net Banking,0,No,5.0,No
CUST-1077,Female,32,Delhi,50,Standard,903.48,1 Year,UPI,2,No,1.0,No
CUST-1345,Male,71,BENGALURU,10,Basic,492.04,1 Year,UPI,2,Yes,3.0,Yes
CUST-2094,Female,57,DELHI,18,Basic,449.42,2 Year,Net Banking,3,No,3.0,No
CUST-1705,Male,52,delhi,5,Basic,531.27,Month-to-Month,Credit Card,1,Yes,1.0,Yes
CUST-2036,Female,46,Chennai,41,Basic,467.16,Month-to-Month,UPI,0,Yes,1.0,Yes
CUST-1890,Male,42,bengaluru,36,Standard,949.67,Month-to-Month,Net Banking,2,Yes,4.0,No
CUST-1976,Male,56,Chennai,25,Basic,509.77,Month-to-Month,UPI,3,No,,No
CUST-1224,Male,63,Chennai,45,Basic,412.68,1 Year,UPI,3,No,5.0,No
CUST-2182,Male,38,Pune,28,Standard,1080.34,Month-to-Month,UPI,0,Yes,2.0,Yes
CUST-1216,Male,29,Chennai,5,Standard,965.42,Month-to-Month,Credit Card,4,No,3.0,Yes
CUST-1522,Male,36,hyderabad,26,Standard,848.38,1 Year,Credit Card,1,Yes,2.0,No
CUST-2155,Female,49,bengaluru,21,Premium,1409.61,1 Year,Credit Card,1,Yes,4.0,No
CUST-1895,Female,53,Chennai,31,Premium,1424.56,1 Year,UPI,0,Yes,2.0,No
CUST-1397,Female,22,Bengaluru,54,Standard,847.91,1 Year,Credit Card,3,No,3.0,Yes
CUST-1388,Male,37,hyderabad,15,Basic,504.12,Month-to-Month,Net Banking,1,No,3.0,No
CUST-1481,Female,26,Hyderabad,9,Standard,935.26,1 Year,UPI,2,No,3.0,No
CUST-1151,Female,49,Mumbai,8,Premium,1395.1,Month-to-Month,Cash,1,No,1.0,Yes
CUST-1440,Male,22,Delhi,40,Standard,814.07,Month-to-Month,UPI,0,No,,Yes
CUST-1512,Male,24,hyderabad,28,Standard,884.72,1 Year,UPI,2,No,2.0,Yes
CUST-1785,Male,47,Mumbai,36,Standard,885.84,Month-to-Month,Net Banking,2,No,,No
CUST-2043,Male,58,Mumbai,4,Standard,857.93,2 Year,Credit Card,5,No,4.0,No
CUST-2184,Female,75,delhi,17,Standard,958.81,Month-to-Month,Credit Card,4,No,4.0,No
CUST-1298,Male,43,Delhi,40,Basic,480.68,Month-to-Month,Credit Card,3,Yes,2.0,Yes
CUST-1153,Male,50,Chennai,46,Basic,494.64,2 Year,Credit Card,3,No,,Yes
CUST-1840,Female,18,Hyderabad,12,Premium,1330.96,1 Year,Net Banking,3,Yes,3.0,No
CUST-2089,Female,41,Delhi,32,Premium,1281.57,1 Year,UPI,1,Yes,2.0,Yes
CUST-1303,Female,40,Delhi,44,Standard,784.84,Month-to-Month,UPI,1,No,4.0,No
CUST-1351,Male,29,Hyderabad,50,Standard,875.18,1 Year,,0,Yes,5.0,No
CUST-1495,Male,55,BENGALURU,37,Standard,857.02,1 Year,UPI,2,No,5.0,No
CUST-2073,Male,49,Mumbai,59,Basic,513.86,Month-to-Month,Cash,1,No,2.0,No
CUST-1345,Male,71,BENGALURU,10,Basic,492.04,1 Year,UPI,2,Yes,3.0,Yes
CUST-2098,Male,53,hyderabad,30,Basic,417.9,1 Year,Credit Card,3,No,1.0,No
CUST-1747,Male,49,Mumbai,15,Basic,561.85,1 Year,UPI,3,No,2.0,No
CUST-1170,Female,63,bengaluru,59,Standard,938.06,Month-to-Month,Credit Card,1,Yes,4.0,No
CUST-1416,Male,73,Bengaluru,19,Standard,925.09,1 Year,Credit Card,2,No,1.0,No
CUST-1251,Male,32,mumbai,5,Basic,497.18,Month-to-Month,UPI,2,No,4.0,Yes
CUST-1610,Female,30,Bengaluru,60,Premium,1216.9,1 Year,UPI,1,No,1.0,No
CUST-1609,Male,66,DELHI,5,Standard,911.86,2 Year,Net Banking,1,No,3.0,No
CUST-1046,Female,64,MUMBAI,56,Basic,568.61,Month-to-Month,Credit Card,6,Yes,3.0,Yes
CUST-1410,Male,42,Bengaluru,51,Basic,512.22,Month-to-Month,UPI,0,No,5.0,No
CUST-1839,Female,26,Hyderabad,55,Standard,949.9,Month-to-Month,UPI,1,No,3.0,No
CUST-1002,Female,24,bengaluru,41,Standard,875.89,Month-to-Month,Credit Card,0,No,1.0,Yes
CUST-1917,Male,32,Mumbai,48,Premium,1319.82,Month-to-Month,Credit Card,0,Yes,2.0,No
CUST-1113,Female,30,Delhi,52,Standard,821.86,1 Year,UPI,1,No,4.0,No
CUST-1399,Female,66,Delhi,9,Standard,1018.28,Month-to-Month,Credit Card,0,No,3.0,Yes
CUST-1603,Male,33,bengaluru,22,Basic,509.63,Month-to-Month,Credit Card,2,No,2.0,Yes
CUST-1278,Female,19,BENGALURU,16,Basic,435.06,Month-to-Month,Credit Card,1,Yes,,Yes
CUST-1639,Male,59,pune,31,Basic,500.17,1 Year,Credit Card,6,No,2.0,Yes
CUST-1497,Female,21,Chennai,45,Basic,529.04,1 Year,Credit Card,1,No,,No
CUST-1591,Male,31,Delhi,6,Standard,900.23,Month-to-Month,UPI,1,No,2.0,Yes
CUST-1929,Female,46,Pune,53,Standard,985.83,1 Year,Cash,4,No,5.0,No
CUST-1381,Male,61,Hyderabad,1,Standard,923.8,Month-to-Month,UPI,2,No,1.0,No
CUST-1680,Female,64,Hyderabad,3,Premium,1326.25,1 Year,Net Banking,1,Yes,2.0,No
CUST-1739,Male,56,Delhi,54,Basic,540.88,Month-to-Month,,1,Yes,3.0,No
CUST-2045,Female,73,Bengaluru,45,Premium,1258.18,1 Year,UPI,1,Yes,4.0,No
CUST-1438,Female,49,Mumbai,47,Basic,520.04,1 Year,Credit Card,1,Yes,5.0,No
CUST-2070,Male,62,delhi,59,Premium,1253.85,Month-to-Month,Credit Card,1,Yes,1.0,Yes
CUST-1972,Female,46,bengaluru,55,Basic,484.77,1 Year,UPI,0,No,3.0,No
CUST-1647,Female,45,hyderabad,31,Basic,471.6,Month-to-Month,Cash,3,Yes,2.0,Yes
CUST-2117,Male,64,hyderabad,57,Standard,962.38,1 Year,UPI,3,No,4.0,No
CUST-2037,Male,55,Bengaluru,31,Basic,470.04,1 Year,Credit Card,4,Yes,,No
CUST-2175,Female,38,Delhi,49,Standard,922.97,Month-to-Month,Net Banking,1,No,3.0,No
CUST-1311,Male,22,bengaluru,43,Basic,458.75,2 Year,Net Banking,5,No,5.0,No
CUST-1391,Female,18,Mumbai,43,Premium,1321.17,Month-to-Month,Credit Card,1,No,2.0,Yes
CUST-1542,Female,20,Mumbai,2,Basic,481.3,Month-to-Month,Credit Card,0,No,5.0,No
CUST-1406,Female,67,bengaluru,16,Premium,1120.3,2 Year,UPI,2,Yes,3.0,No
CUST-1698,Female,27,Delhi,23,Standard,1000.73,Month-to-Month,Net Banking,0,Yes,4.0,No
CUST-1103,Male,65,hyderabad,50,Standard,915.74,1 Year,Net Banking,1,Yes,4.0,No
CUST-2025,Female,43,Mumbai,10,Standard,946.53,Month-to-Month,Credit Card,0,Yes,1.0,Yes
CUST-1239,Female,39,Hyderabad,25,Basic,458.28,Month-to-Month,Credit Card,0,No,,Yes
CUST-1026,Female,72,DELHI,59,Basic,487.2,1 Year,UPI,0,No,4.0,No
CUST-1968,Male,34,Mumbai,35,Basic,471.88,1 Year,UPI,0,No,,No
CUST-1978,Male,54,Mumbai,40,Standard,1043.85,Month-to-Month,Credit Card,0,Yes,,Yes
CUST-1524,Female,42,delhi,42,Basic,515.99,Month-to-Month,Credit Card,3,Yes,3.0,No
CUST-1560,Female,61,delhi,32,Standard,952.29,1 Year,UPI,6,No,,No
CUST-2144,Female,29,bengaluru,42,Standard,913.35,Month-to-Month,Net Banking,2,No,5.0,Yes
CUST-1431,Male,25,Bengaluru,48,Premium,1203.99,1 Year,Net Banking,2,Yes,1.0,No
CUST-1772,Female,39,BENGALURU,38,Basic,523.96,Month-to-Month,UPI,5,No,4.0,Yes
CUST-1159,Male,47,Mumbai,25,Standard,890.87,Month-to-Month,Net Banking,3,Yes,2.0,Yes
CUST-1723,Male,59,Bengaluru,18,Standard,878.58,1 Year,Net Banking,2,Yes,5.0,No
CUST-1021,Female,52,bengaluru,33,Standard,889.64,Month-to-Month,Credit Card,0,No,1.0,Yes
CUST-1940,Female,36,MUMBAI,40,Standard,843.85,Month-to-Month,Net Banking,0,Yes,3.0,No
CUST-1906,Female,58,Pune,28,Premium,1257.61,Month-to-Month,Net Banking,2,Yes,3.0,No
CUST-1290,Female,20,Hyderabad,46,Standard,952.2,Month-to-Month,Credit Card,0,No,3.0,Yes
CUST-1588,Male,39,MUMBAI,32,Premium,1324.14,Month-to-Month,Net Banking,4,No,4.0,No
CUST-1331,Male,54,Delhi,54,Standard,920.18,Month-to-Month,Net Banking,2,No,5.0,Yes
CUST-1989,Male,22,Bengaluru,26,Basic,566.67,1 Year,Net Banking,5,Yes,1.0,No
CUST-1719,Male,36,Delhi,14,Basic,460.38,1 Year,Credit Card,0,No,4.0,No
CUST-1538,Male,27,Mumbai,57,Standard,847.92,Month-to-Month,,0,No,1.0,Yes
CUST-1377,Female,45,Chennai,58,Basic,544.25,Month-to-Month,UPI,1,Yes,3.0,Yes
CUST-1636,Male,61,DELHI,20,Basic,505.87,1 Year,Net Banking,0,Yes,4.0,No
CUST-2021,Female,38,Delhi,6,Premium,1187.18,Month-to-Month,UPI,4,Yes,5.0,Yes
CUST-1503,Male,30,Delhi,35,Premium,1293.12,Month-to-Month,UPI,1,No,5.0,Yes
CUST-2048,Male,18,MUMBAI,49,Standard,872.59,1 Year,Credit Card,1,No,1.0,No
CUST-1324,Male,23,Delhi,42,Premium,1205.02,Month-to-Month,UPI,1,No,5.0,No
CUST-1842,Female,20,Pune,17,Basic,481.34,Month-to-Month,Net Banking,0,No,2.0,No
CUST-2014,Male,62,delhi,22,Standard,1031.51,Month-to-Month,Credit Card,1,No,1.0,Yes
CUST-1454,Female,34,BENGALURU,20,Premium,1233.84,Month-to-Month,Credit Card,2,No,4.0,No
CUST-2136,Male,58,hyderabad,57,Standard,898.43,Month-to-Month,Credit Card,1,No,3.0,No
CUST-1120,Female,63,hyderabad,48,Premium,1291.03,1 Year,UPI,0,Yes,2.0,No
CUST-2018,Female,52,MUMBAI,55,Standard,849.31,Month-to-Month,,2,No,1.0,Yes
CUST-1607,Male,35,delhi,35,Basic,444.5,1 Year,UPI,2,No,5.0,No
CUST-1589,Male,36,Mumbai,23,Standard,834.93,1 Year,UPI,6,No,3.0,No
CUST-1252,Male,50,MUMBAI,36,Standard,867.05,1 Year,UPI,3,No,5.0,No
CUST-1595,Female,69,Bengaluru,37,Standard,888.13,Month-to-Month,,3,Yes,2.0,No
CUST-2161,Female,57,Delhi,22,Standard,924.16,2 Year,Credit Card,5,No,4.0,No
CUST-1445,Female,18,chennai,57,Basic,506.31,2 Year,UPI,4,No,3.0,No
CUST-1403,Male,59,Chennai,29,Basic,575.51,Month-to-Month,UPI,1,Yes,3.0,Yes
CUST-1581,Male,53,Bengaluru,22,Basic,545.77,Month-to-Month,,1,Yes,4.0,Yes
CUST-1246,Female,27,Delhi,55,Basic,572.22,Month-to-Month,Net Banking,1,No,,Yes
CUST-1146,Male,45,Hyderabad,1,Basic,422.37,Month-to-Month,UPI,1,Yes,4.0,Yes
CUST-2132,Male,53,Hyderabad,33,Basic,479.52,Month-to-Month,Cash,0,No,1.0,Yes
CUST-1872,Male,20,DELHI,44,Basic,469.18,2 Year,Credit Card,3,Yes,2.0,No
CUST-1985,Female,31,Bengaluru,19,Basic,533.35,1 Year,Credit Card,0,Yes,2.0,Yes
CUST-1612,Female,43,Pune,46,Standard,884.84,Month-to-Month,Credit Card,0,Yes,3.0,Yes
CUST-1479,Female,67,mumbai,2,Standard,871.58,1 Year,Net Banking,3,No,1.0,Yes
CUST-1222,Female,36,Mumbai,7,Basic,530.69,Month-to-Month,UPI,1,No,2.0,Yes
CUST-1312,Male,55,Mumbai,32,Basic,546.01,Month-to-Month,UPI,0,Yes,3.0,Yes
CUST-2105,Female,45,hyderabad,52,Basic,458.23,2 Year,UPI,3,No,2.0,Yes
CUST-1672,Female,35,Hyderabad,32,Basic,487.83,1 Year,UPI,3,Yes,1.0,No
CUST-1178,Male,66,mumbai,58,Standard,921.73,1 Year,UPI,4,No,2.0,No
CUST-1685,Female,50,Mumbai,19,Standard,814.16,Month-to-Month,UPI,2,No,3.0,No
CUST-1811,Female,47,bengaluru,47,Basic,558.31,Month-to-Month,UPI,2,Yes,2.0,Yes
CUST-1036,Female,39,BENGALURU,25,Standard,871.79,2 Year,UPI,1,No,4.0,No
CUST-1547,Male,19,Delhi,44,Basic,560.59,Month-to-Month,Credit Card,0,Yes,4.0,Yes
CUST-2026,Male,21,chennai,3,Basic,435.21,Month-to-Month,Net Banking,2,Yes,,Yes
CUST-1635,Male,18,Bengaluru,27,Standard,853.78,Month-to-Month,,0,Yes,3.0,No
CUST-1359,Female,29,Chennai,48,Basic,514.92,Month-to-Month,UPI,2,Yes,5.0,No
CUST-1102,Female,55,delhi,42,Basic,470.98,1 Year,Credit Card,0,Yes,2.0,No
CUST-1663,Female,54,Delhi,53,Basic,520.88,Month-to-Month,Credit Card,0,No,5.0,Yes
CUST-1892,Female,42,bengaluru,26,Standard,861.5,1 Year,UPI,2,No,3.0,Yes
CUST-1208,Female,58,Delhi,50,Basic,551.04,1 Year,UPI,1,Yes,2.0,No
CUST-1012,Female,75,MUMBAI,53,Basic,486.41,Month-to-Month,Credit Card,3,Yes,4.0,No
CUST-1457,Male,64,Delhi,42,Premium,1337.67,Month-to-Month,UPI,6,No,1.0,Yes
CUST-1677,Male,72,BENGALURU,43,Basic,587.83,1 Year,Credit Card,1,No,1.0,No
CUST-1164,Female,39,Mumbai,33,Standard,952.12,Month-to-Month,Credit Card,1,No,4.0,No
CUST-1885,Female,35,bengaluru,28,Standard,829.86,Month-to-Month,Credit Card,0,Yes,3.0,No
CUST-2112,Male,71,mumbai,53,Standard,908.21,Month-to-Month,Credit Card,1,No,,No
CUST-1360,Female,18,mumbai,47,Basic,528.31,1 Year,UPI,3,No,4.0,No
CUST-1381,Male,61,Hyderabad,1,Standard,923.8,Month-to-Month,UPI,2,No,1.0,No
CUST-1193,Female,25,mumbai,13,Basic,444.72,2 Year,,1,Yes,3.0,No
CUST-1734,Female,26,Bengaluru,23,Standard,925.05,2 Year,Net Banking,5,No,3.0,No
CUST-1209,Male,59,mumbai,57,Basic,448.02,Month-to-Month,Credit Card,1,Yes,5.0,No
CUST-2151,Female,49,Bengaluru,33,Standard,927.44,Month-to-Month,Cash,0,No,3.0,No
CUST-2174,Male,37,mumbai,24,Standard,1021.17,Month-to-Month,,0,Yes,3.0,No
CUST-1111,Male,25,Mumbai,47,Basic,460.8,1 Year,UPI,0,No,2.0,No
CUST-1098,Male,61,delhi,17,Standard,873.42,Month-to-Month,Cash,1,No,2.0,Yes
CUST-1922,Male,49,hyderabad,55,Basic,425.49,Month-to-Month,,0,Yes,3.0,No
CUST-1245,Male,45,Hyderabad,45,Basic,442.07,1 Year,UPI,3,No,2.0,Yes
CUST-1023,Male,58,bengaluru,48,Basic,464.04,1 Year,UPI,2,Yes,2.0,No
CUST-1555,Female,22,Bengaluru,12,Basic,481.67,1 Year,UPI,2,No,4.0,No
CUST-1349,Male,46,Delhi,1,Basic,426.66,Month-to-Month,Net Banking,0,No,2.0,Yes
CUST-2158,Female,27,delhi,23,Premium,1156.17,1 Year,UPI,0,Yes,2.0,Yes
CUST-1592,Female,21,Pune,24,Standard,743.13,1 Year,UPI,1,No,4.0,No
CUST-1089,Female,20,Delhi,4,Basic,462.74,Month-to-Month,Cash,0,Yes,5.0,Yes
CUST-2075,Female,18,BENGALURU,39,Basic,518.8,Month-to-Month,UPI,0,Yes,2.0,No
CUST-1593,Male,65,Bengaluru,20,Standard,857.86,Month-to-Month,UPI,1,No,4.0,Yes
CUST-1706,Female,24,Delhi,59,Basic,512.63,1 Year,Net Banking,1,No,2.0,No
CUST-1658,Male,41,DELHI,54,Standard,917.54,2 Year,Credit Card,0,Yes,3.0,No
CUST-1567,Male,63,mumbai,3,Standard,829.39,1 Year,,4,No,1.0,No
CUST-1233,Female,68,MUMBAI,12,Standard,881.17,Month-to-Month,UPI,4,Yes,2.0,No
CUST-2051,Female,46,MUMBAI,13,Basic,461.86,Month-to-Month,UPI,1,No,1.0,Yes
CUST-1470,Female,33,Mumbai,52,Basic,500.75,Month-to-Month,UPI,2,No,3.0,No
CUST-1664,Male,21,Delhi,35,Standard,991.59,Month-to-Month,,1,Yes,3.0,No
CUST-2006,Female,38,Bengaluru,30,Premium,1190.57,Month-to-Month,UPI,5,No,,No
CUST-1488,Male,70,Delhi,48,Standard,957.22,Month-to-Month,Cash,0,No,4.0,Yes
CUST-2011,Male,70,Chennai,54,Basic,501.91,1 Year,Net Banking,0,Yes,2.0,Yes
CUST-1236,Female,23,Hyderabad,56,Basic,471.2,1 Year,Net Banking,2,No,1.0,No
CUST-2016,Female,53,DELHI,38,Premium,1339.46,2 Year,Credit Card,2,Yes,2.0,No
